id1,id2,link
52900893,53141327,1
52686719,53141362,0
52446767,53141374,1
52159634,53141379,0
52435613,53141383,1
52169771,53141383,0
52982288,53141394,1
52568112,53141397,1
52895092,53141397,1
52513452,53141397,1
51972415,53141397,1
51900586,53141397,1
52850407,53141405,0
52810519,53141405,1
52053567,53141405,1
52387487,53141405,1
52649580,53141408,0
52493926,53141426,0
52983704,53141473,1
52718378,53141473,1
52318940,53141473,1
52017585,53141473,0
51999900,53141473,1
52351004,53141497,0
53134112,53141497,1
52114613,53141497,1
52226714,53141497,1
52948317,53141506,0
52488329,53141515,1
52389922,53141515,1
52281331,53141539,0
52104832,53141539,0
52984342,53141553,1
51983236,53141556,0
52651448,53141621,0
52510309,53141621,1
52980745,53141621,1
52175893,53141621,0
53068415,53141621,1
52087622,53141703,1
52653396,53141752,1
52573011,53141767,1
52221844,53141773,1
52326423,53141773,1
52433132,53141773,1
52848780,53141791,0
52712956,53141843,0
52365542,53141885,0
52448724,53141921,0
52414761,53141921,0
52917339,53141931,1
53105851,53141933,0
52384297,53141951,1
52831730,53141956,0
52759518,53141956,0
52511775,53141970,0
51842805,53141973,1
52769975,53141973,1
52831969,53141976,0
51890015,53142004,1
51897722,53142004,1
52559530,53142004,1
52322416,53142009,0
52837553,53142009,0
52686420,53142017,0
52883973,53142025,1
52542588,53142025,1
53066146,53142041,0
52190704,53142051,1
52694422,53142051,1
51865677,53142051,1
52178757,53142060,1
52721562,53142060,1
52720521,53142062,0
52684206,53142062,1
53070030,53142062,0
52218341,53142062,1
52875944,53142062,0
51827127,53142072,1
51987986,53142072,1
52787529,53142091,1
52219102,53142094,1
51859239,53142109,0
52889115,53142125,1
52482964,53142148,1
52946770,53142162,0
51953739,53142165,0
52322443,53142171,0
52322309,53142171,0
51890429,53142182,1
52764019,53142182,0
51825227,53142182,1
52479649,53142187,0
52812131,53142190,1
52193689,53142191,1
52630266,53142262,0
52126380,53142262,0
52941184,53142262,0
52641801,53142265,1
51957188,53142268,0
51863848,53142304,1
51935152,53142313,1
51977051,53142346,0
51928022,53142346,0
53094146,53142359,1
52561479,53142360,0
53140322,53142360,1
52060697,53142360,1
52112436,53142360,1
52364226,53142365,0
52548149,53142378,1
51972415,53142378,1
52065358,53142397,0
52297697,53142397,1
52306396,53142405,0
51858392,53142405,1
52818758,53142406,0
52614243,53142410,1
52686600,53142412,1
52935885,53142414,1
52243215,53142414,0
53017569,53142424,1
51901512,53142424,1
52088182,53142424,1
52051034,53142424,1
52837858,53142424,1
53005968,53142424,0
52709247,53142424,1
52380976,53142424,1
52712830,53142424,1
52496198,53142468,1
52090323,53142471,0
52084792,53142471,1
52563944,53142477,1
51917611,53142503,0
52261224,53142514,0
52289503,53142574,0
52982280,53142578,0
52355533,53142578,1
52315369,53142611,1
51986100,53142611,0
52180282,53142611,1
52255274,53142611,1
52525322,53142611,1
52048670,53142687,1
52229790,53142687,1
52325083,53142703,1
51989973,53142703,1
52749461,53142706,0
51856565,53142707,1
51824126,53142707,1
52897561,53142767,1
52230436,53142767,0
52294716,53142767,0
51992064,53142811,0
51834190,53142829,0
52220208,53142829,0
52094191,53142829,0
52563684,53142829,0
52890034,53142829,1
52150888,53142833,1
53078030,53142833,0
52491555,53142833,1
53131271,53142847,0
52114347,53142875,0
52624911,53142875,0
52416354,53142888,0
52618173,53142893,0
52805768,53142948,0
52590131,53142954,0
52060783,53142968,0
52442985,53142982,0
52980401,53143026,0
52695906,53143033,0
52552633,53143039,0
52281191,53143039,1
52971667,53143057,0
51921941,53143081,0
53093360,53143127,0
53000561,53143128,0
52845882,53143128,0
52246150,53143128,1
52817142,53143128,1
53132041,53143140,1
51822716,53143165,1
52356045,53143165,1
53101579,53143165,1
52908392,53143177,0
53093302,53143177,1
51957602,53143193,0
51834315,53143193,0
52183117,53143198,0
52308401,53143198,0
52905093,53143204,0
52517441,53143204,1
51837677,53143204,0
52885931,53143235,0
52176288,53143256,0
52234428,53143256,0
52436381,53143258,0
52629564,53143282,0
52759594,53143334,1
51981202,53143337,0
51869968,53143337,1
52293642,53143363,1
52938181,53143363,1
53081954,53143375,0
52644456,53143423,0
52632737,53143448,0
52228802,53143467,0
52116422,53143469,1
53029490,53143469,0
52554062,53143469,0
52497621,53143469,1
53078164,53143479,0
52382610,53143569,0
52823169,53143570,1
52966017,53143570,1
51997825,53143605,0
52808097,53143608,1
52962856,53143613,0
51919712,53143653,1
52189063,53143653,1
52118527,53143653,1
51852022,53143653,1
52964878,53143664,0
52568237,53143664,0
52252135,53143664,0
52356713,53143667,0
52120918,53143688,0
53017666,53143702,0
52547685,53143724,1
52375962,53143724,0
53102228,53143764,1
52717011,53143764,1
51843323,53143767,0
52772747,53143767,1
52625829,53143777,0
52422478,53143823,1
51971632,53143823,0
52700475,53143837,0
51890738,53143837,0
52148087,53143837,0
52850235,53143845,0
52976753,53143845,0
52252194,53143855,1
52453105,53143876,0
52691099,53143883,0
51844551,53143913,0
52934436,53143913,0
51863429,53143920,1
52182924,53143952,0
53006668,53143970,1
52894356,53143970,1
52692116,53143970,1
52440459,53143970,0
51898838,53143997,0
52841967,53144023,1
52811889,53144026,1
52957394,53144026,1
52219109,53144039,0
53091234,53144043,0
52160890,53144069,1
52451318,53144069,1
51838985,53144078,1
52746729,53144081,0
52451537,53144082,1
51863959,53144082,0
52436136,53144090,0
52938024,53144109,0
51960468,53144129,0
53023902,53144138,0
52057194,53144162,1
51934931,53144162,1
52426759,53144162,0
52688459,53144162,1
52830540,53144170,0
52488461,53144178,0
52315735,53144178,0
52914051,53144186,0
53032778,53144204,0
52835439,53144204,0
52197365,53144204,1
52326165,53144223,1
52066257,53144223,1
52499933,53144223,1
51834507,53144228,1
52869202,53144250,0
51984361,53144250,1
51835755,53144250,1
52293796,53144250,1
52705176,53144250,1
52427844,53144255,1
52414870,53144255,1
52911341,53144272,0
51820895,53144274,0
52475771,53144274,1
52751512,53144274,1
52367974,53144274,1
52574483,53144278,0
52944574,53144278,0
52756959,53144292,0
52304915,53144336,1
52242223,53144336,1
52232186,53144336,1
53099395,53144336,1
52688647,53144336,1
51889839,53144336,0
52102862,53144336,1
53135078,53144339,1
52196706,53144339,1
52622619,53144353,0
52620647,53144372,0
51832065,53144395,0
51951525,53144403,0
52784887,53144406,1
53037463,53144410,0
52110943,53144410,0
51847518,53144410,0
52718999,53144410,0
52300064,53144411,0
51910715,53144430,0
51984707,53144452,1
52812560,53144452,1
52244558,53144463,0
52442212,53144479,1
52302359,53144483,0
52622200,53144483,0
52289850,53144483,1
52064549,53144483,1
51866621,53144497,1
51964902,53144497,1
52458331,53144501,1
52165081,53144501,0
51910164,53144501,1
52827992,53144501,1
51976806,53144501,1
51983409,53144530,0
51827101,53144530,0
51887961,53144535,1
52650792,53144535,1
52243800,53144535,1
51996915,53144535,1
52020258,53144555,1
52048172,53144557,1
52359765,53144558,0
51835829,53144575,1
52826849,53144584,1
52627639,53144598,0
51825552,53144622,0
52955979,53144627,0
51889451,53144627,1
51967026,53144635,1
51933509,53144635,1
52750166,53144656,0
52041966,53144664,0
51863749,53144672,1
52712023,53144672,1
52295622,53144675,0
52808731,53144677,0
52679083,53144682,0
52497440,53144722,0
52153774,53144752,1
53006201,53144752,1
52506938,53144752,1
52887736,53144752,1
52255154,53144752,1
52290340,53144756,0
52888699,53144768,0
52787632,53144782,1
53131741,53144782,1
51963717,53144782,1
52344646,53144782,1
52215482,53144782,0
51982776,53144782,1
52029630,53144816,0
52839814,53144824,0
52563925,53144824,0
51901276,53144834,0
53029318,53144836,0
51959772,53144836,0
52849256,53144858,0
52487071,53144878,1
52829813,53144878,1
51888789,53144878,1
52961950,53144878,1
52838492,53144879,0
53079796,53144907,0
52295869,53144915,0
52183405,53144922,0
52123323,53144924,0
52160030,53144924,0
52173783,53144924,0
52302428,53144939,0
52779418,53144952,0
52738253,53144978,0
52550627,53145001,1
52171059,53145001,1
52934835,53145015,0
52720669,53145018,1
52841993,53145065,0
52814071,53145065,0
51927447,53145093,0
52179305,53145093,0
52639993,53145107,1
51855600,53145107,1
52562621,53145107,1
51903522,53145107,1
52176972,53145107,1
52196920,53145112,1
53131097,53145112,1
52026856,53145112,1
53004193,53145112,1
52765439,53145112,1
52886672,53145112,0
52679086,53145112,1
52376354,53145119,1
51984092,53145119,1
51978973,53145119,0
53102349,53145123,0
52779874,53145123,0
53114572,53145123,1
53084450,53145145,0
52051256,53145145,0
52059124,53145145,1
52459084,53145148,0
53013418,53145241,1
53045690,53145241,0
53137614,53145242,0
52348926,53145253,0
52905157,53145271,0
52815697,53145279,0
52262703,53145326,1
52197053,53145334,1
52684457,53145338,1
53030630,53145338,1
52065840,53145359,0
52653418,53145369,0
52546051,53145369,1
52903047,53145371,1
52148376,53145411,0
52634731,53145424,0
52758473,53145424,1
52623692,53145451,0
52085381,53145451,1
51923327,53145476,0
52686789,53145494,0
52029318,53145494,0
52682443,53145498,1
51984686,53145498,1
52225161,53145502,0
52885370,53145502,0
53112255,53145506,1
51905770,53145506,1
52156188,53145507,0
52162238,53145507,0
52189866,53145521,1
52544869,53145521,1
52032801,53145521,0
51828557,53145536,0
53006988,53145556,1
52376095,53145556,1
52585338,53145556,1
52111896,53145556,1
53114799,53145631,0
53008630,53145637,0
52804644,53145689,1
53109807,53145689,0
52911544,53145690,1
53013112,53145690,1
52129046,53145690,0
52947259,53145690,1
52500329,53145714,1
52039501,53145720,0
51997669,53145748,1
52123779,53145748,0
52151600,53145748,0
51894313,53145765,1
52953378,53145765,1
52961592,53145765,1
52357010,53145765,1
51959448,53145786,0
52820879,53145800,0
52288051,53145800,1
52719505,53145829,1
52091833,53145838,0
52699795,53145864,1
52452146,53145864,1
51913215,53145864,1
52651366,53145864,1
52439315,53145864,1
52853313,53145864,0
52684148,53145864,1
52447502,53145864,1
52385712,53145866,0
52165904,53145897,1
53018540,53145921,1
53007907,53145921,1
51994092,53145921,1
52125015,53145921,1
51849003,53145921,1
52155850,53145921,1
52806988,53145921,1
51889311,53145921,1
51916353,53145921,1
52239467,53145921,1
52150902,53145921,1
51934366,53145921,1
52101648,53145921,1
53037283,53145921,1
52557973,53145921,1
52953172,53145921,1
52883774,53145921,1
52764704,53145921,1
52902643,53145976,1
52293559,53146002,1
52493664,53146002,0
53012599,53146002,0
52297341,53146005,1
52825705,53146015,1
51821540,53146015,0
53133326,53146015,1
52838816,53146015,1
52262049,53146015,1
53000767,53146019,0
51863484,53146019,1
52044993,53146039,0
52852613,53146058,1
52046538,53146093,1
51865799,53146093,0
52506983,53146103,1
52967536,53146107,1
52946591,53146111,1
53032469,53146171,0
52742934,53146173,1
52094168,53146173,0
52445906,53146200,0
52024745,53146206,1
53102341,53146235,0
52480255,53146244,0
52899334,53146244,0
52197675,53146244,0
52363355,53146244,1
52017193,53146264,0
52742423,53146299,1
52247226,53146299,1
52907979,53146299,1
53020398,53146299,0
53110188,53146299,1
52371975,53146299,1
52690450,53146299,1
52293795,53146299,1
53039706,53146299,1
52640185,53146299,1
52452509,53146299,0
52279566,53146299,1
52303307,53146299,1
52460090,53146299,1
52196706,53146299,1
52149779,53146305,1
52256273,53146317,0
53114316,53146317,0
51964354,53146327,1
52261390,53146327,0
52017231,53146327,1
53073421,53146327,1
52161434,53146336,0
52761537,53146336,0
52188027,53146336,0
52619488,53146336,0
52709268,53146397,0
52762426,53146408,0
52025993,53146466,1
52878365,53146472,0
52119110,53146472,0
52459412,53146484,0
52185695,53146522,0
52557099,53146532,0
51849794,53146532,0
52544554,53146536,1
52589572,53146536,1
52975877,53146536,1
52958363,53146536,1
52168489,53146536,1
53078309,53146536,1
52172247,53146536,1
52763457,53146536,1
52021797,53146536,1
52121023,53146536,1
53068099,53146550,0
52685488,53146552,0
52614103,53146605,0
53006485,53146609,0
53131784,53146609,0
52816924,53146611,0
52563529,53146611,0
52892932,53146671,1
52580607,53146671,0
52421436,53146755,0
52449254,53146755,0
51998622,53146755,1
52825393,53146755,0
52446977,53146790,0
52805768,53146794,1
52761907,53146794,1
52437687,53146794,0
52638564,53146801,1
53131942,53146815,0
51846398,53146815,0
52104400,53146815,0
52916925,53146823,0
53047970,53146842,1
51930350,53146889,1
53067121,53146889,1
52249481,53146889,1
52196569,53146889,0
52227476,53146904,0
52155924,53146923,1
52637761,53146923,1
52632090,53146923,0
52050062,53146936,1
51934339,53146980,0
52130033,53147066,1
52308775,53147066,0
52833210,53147066,1
52674618,53147103,0
52362407,53147121,1
52323697,53147121,0
52499654,53147132,0
52510747,53147170,0
52292419,53147179,1
52975649,53147179,1
53027233,53147180,0
52190704,53147197,0
51856596,53147218,1
51969544,53147266,0
52966118,53147268,0
51962029,53147300,1
52167053,53147300,0
52647815,53147300,1
52544927,53147300,0
53099604,53147300,1
52117669,53147366,1
52195179,53147366,0
52250261,53147374,1
52610776,53147374,1
52573184,53147376,0
53039146,53147376,0
52369787,53147376,0
51891246,53147386,1
51967862,53147414,0
52585743,53147450,1
52586844,53147453,0
52569863,53147453,0
52813602,53147453,0
52943587,53147493,0
52582586,53147518,1
52320360,53147518,0
51904555,53147524,1
52420740,53147528,0
51849776,53147537,1
52743929,53147537,1
51851983,53147543,0
52424512,53147543,1
52033387,53147568,1
52686487,53147568,1
52375113,53147569,0
52557389,53147575,0
52650526,53147599,1
52459521,53147613,0
52130338,53147631,0
52870117,53147631,0
52964294,53147658,0
53011976,53147690,0
51993924,53147694,0
52645266,53147696,0
52886297,53147705,1
52172809,53147705,1
52609579,53147705,1
53085815,53147705,1
52427435,53147705,1
52971779,53147705,1
52580906,53147705,1
52450760,53147705,1
52750770,53147706,1
52055494,53147706,1
51913834,53147716,0
52591019,53147716,0
52754275,53147725,1
52427121,53147725,1
52872589,53147739,1
52689753,53147739,1
52588717,53147739,1
52936204,53147743,1
52455617,53147743,1
52048392,53147746,1
52061009,53147772,0
51928276,53147893,1
52778554,53147905,1
51839881,53147907,1
52891239,53147907,1
52366392,53147907,1
51913675,53147923,1
52031299,53147923,1
53068054,53147923,1
52169308,53147923,1
53042889,53147923,1
52448049,53147974,0
52350190,53147976,0
52117639,53148002,0
52225826,53148032,0
52370987,53148032,0
52833118,53148032,1
52806225,53148040,1
52097131,53148040,1
52297156,53148049,0
52094504,53148058,1
52389982,53148146,0
52893155,53148146,0
51986996,53148224,0
52523556,53148228,0
52684818,53148228,0
53046929,53148229,1
51913934,53148229,1
51855100,53148258,0
52417786,53148278,1
53113518,53148326,0
52964788,53148326,0
52523248,53148327,0
52582147,53148331,0
52388857,53148368,1
52290775,53148368,1
52712388,53148405,0
52693528,53148416,0
52284620,53148420,0
52577545,53148423,1
52174794,53148423,1
52036570,53148423,1
53096043,53148423,1
51932002,53148423,1
52293559,53148423,1
51845385,53148423,1
52294954,53148423,1
52620856,53148429,1
52042424,53148430,0
52607699,53148430,0
52325948,53148430,1
52432202,53148430,0
52779635,53148430,1
52914742,53148430,0
52973974,53148432,0
52281288,53148432,0
52153780,53148432,0
53147716,53148436,1
52449306,53148436,1
51836468,53148458,0
53049127,53148482,0
52976232,53148492,0
52499234,53148492,0
52253617,53148514,0
52251035,53148527,1
53005551,53148527,0
52055494,53148527,0
52245480,53148535,0
52687751,53148536,0
52059485,53148547,0
53048861,53148548,1
52519116,53148566,0
51965687,53148566,0
52388446,53148566,1
53070665,53148575,0
52938771,53148583,0
52153274,53148590,0
53090385,53148590,0
51851721,53148595,1
52219115,53148595,1
52849067,53148605,1
52628799,53148625,0
52633526,53148625,0
51998747,53148625,0
52176501,53148625,0
52902697,53148630,1
52217870,53148630,1
52694876,53148634,0
52639551,53148634,1
52455462,53148645,0
51979511,53148651,1
53093513,53148651,1
52739800,53148651,1
52911609,53148651,1
52127734,53148651,1
52947275,53148656,0
52768197,53148691,1
52180379,53148691,1
52428938,53148691,1
52126941,53148691,1
52743402,53148691,1
52178184,53148691,1
52034751,53148691,1
52494485,53148743,1
52180582,53148743,0
53036170,53148746,1
52125470,53148762,1
52835277,53148776,1
52022748,53148776,0
52814813,53148776,1
52476883,53148807,0
52451014,53148829,0
53083365,53148830,0
53032168,53148868,1
52411097,53148877,0
52693014,53148880,0
51994940,53148889,0
52107612,53148904,1
52954552,53148904,1
52765054,53148904,1
52126454,53148904,1
52066162,53148948,1
52024247,53148948,0
52885866,53148948,0
51915281,53148955,0
52413427,53148956,0
53004542,53148956,1
52375359,53148956,0
52811438,53148965,0
52948871,53148965,0
52103608,53148966,0
52431027,53148993,1
52563971,53149012,0
52547807,53149024,0
51868170,53149029,0
52886084,53149074,1
52058615,53149100,1
51839375,53149100,1
51998860,53149100,1
51974075,53149116,1
53036434,53149116,1
52584657,53149118,1
51826852,53149118,0
52315896,53149118,1
52501059,53149118,0
53079333,53149142,0
53090419,53149154,0
51985582,53149154,1
52048332,53149174,0
52085279,53149180,1
52423609,53149288,1
51974167,53149307,0
52251167,53149367,0
52153510,53149367,0
52302688,53149382,0
53149176,53149394,0
52175150,53149396,0
52828253,53149403,1
51976732,53149499,0
52382354,53149499,1
52635356,53149499,1
52740502,53149499,0
53110726,53149499,1
52256241,53149501,1
52763643,53149501,1
52881565,53149501,1
52706328,53149501,1
53107611,53149501,1
52034672,53149504,0
52242304,53149517,0
53069751,53149517,0
52348981,53149517,0
52154672,53149525,0
53138101,53149539,0
51888591,53149539,1
53100161,53149539,1
52095278,53149561,0
51969128,53149561,0
52627324,53149565,1
52380368,53149577,0
52943099,53149577,1
52292700,53149577,1
52309469,53149599,0
52492609,53149607,1
51976997,53149632,0
52389158,53149632,0
52060783,53149668,0
52235389,53149712,1
52104190,53149712,1
52720866,53149712,1
52943826,53149732,0
52379320,53149732,0
52917657,53149732,0
52414255,53149754,1
53082636,53149754,0
52254422,53149754,1
52476789,53149792,1
52281529,53149818,0
53019129,53149818,0
52853259,53149846,0
52647483,53149846,1
52764872,53149846,1
52236117,53149877,1
52261177,53149888,0
53038833,53149921,1
52650858,53149921,0
52124571,53149930,0
53074541,53149933,0
52875175,53149933,0
52166669,53149953,1
51842145,53149953,0
52230407,53149953,0
52762428,53149953,0
52087698,53150029,0
51820518,53150073,0
52292819,53150075,0
51906528,53150102,0
52306683,53150166,1
51842263,53150166,1
52163020,53150166,0
52960586,53150166,0
52971949,53150172,1
51862255,53150172,1
52058639,53150186,1
52372802,53150223,0
52215409,53150223,0
52375359,53150238,1
53027950,53150240,0
51930550,53150252,0
52283940,53150252,1
52821902,53150309,1
52131430,53150331,0
52941258,53150331,0
52516324,53150356,1
52875694,53150358,0
52318576,53150358,0
52830441,53150388,0
51988744,53150432,1
52508070,53150451,1
52105316,53150451,1
52685346,53150453,0
52093061,53150453,1
52193479,53150458,0
53025695,53150458,1
51851721,53150473,1
52109081,53150503,1
52716118,53150525,0
52042161,53150525,0
51856162,53150623,0
52744102,53150626,0
52838212,53150632,0
52767266,53150634,0
51890150,53150634,0
52781123,53150637,1
52686525,53150637,1
52575518,53150657,1
53113061,53150662,0
52128672,53150677,1
52105211,53150677,0
52454181,53150677,0
52128110,53150713,1
53099594,53150723,0
51925410,53150763,1
52122701,53150763,1
52192200,53150763,1
52459832,53150796,0
51999121,53150796,0
52579245,53150796,0
52521434,53150796,0
51987036,53150796,0
52482177,53150811,0
53150653,53150812,0
53067355,53150813,0
52115858,53150813,0
51930866,53150828,1
52460051,53150828,1
52062389,53150828,1
52262570,53150831,1
52300030,53150831,1
53145112,53150831,1
52305397,53150831,1
53008370,53150843,0
52495409,53150917,1
52768136,53150931,0
52250466,53150948,1
52647238,53150948,1
52315275,53150986,0
52707883,53151002,1
52297295,53151014,1
52509829,53151014,1
53138753,53151022,1
52958396,53151067,1
53034879,53151083,0
52946959,53151085,1
52377732,53151090,0
52026513,53151140,1
52973648,53151140,1
52510154,53151153,0
52837202,53151165,0
52244411,53151183,1
53103869,53151183,0
52618501,53151204,0
51853909,53151207,0
52773829,53151207,0
52651913,53151207,1
52459123,53151207,0
52641072,53151211,0
52561086,53151215,0
52449328,53151236,1
52428640,53151236,0
51915274,53151256,1
52315362,53151273,1
53029067,53151273,1
52625198,53151275,0
52305506,53151295,0
53091737,53151339,0
52386686,53151348,0
52120840,53151360,0
52567561,53151363,1
52776789,53151393,0
51856659,53151393,1
51980390,53151406,0
51926984,53151413,0
52575303,53151462,0
52841369,53151462,1
52251668,53151462,1
52974797,53151462,1
53033083,53151474,1
53068664,53151474,1
51908128,53151499,0
51917940,53151499,0
52229816,53151513,1
52320991,53151551,0
52387647,53151562,0
52892173,53151575,1
53114250,53151584,1
52162446,53151584,1
53091197,53151602,0
52483497,53151606,0
53007001,53151629,1
52428805,53151636,0
52297930,53151636,0
52441070,53151636,0
52966068,53151640,0
52361275,53151652,0
52687905,53151652,1
52486355,53151652,0
52192033,53151652,0
51999659,53151671,0
52780744,53151671,0
53090608,53151704,0
52622670,53151709,0
53100424,53151732,0
52513774,53151739,1
52443351,53151739,0
52674597,53151743,0
51993196,53151744,0
52947169,53151744,1
51836165,53151774,0
52693660,53151786,0
52701494,53151801,0
52974884,53151827,1
52895340,53151827,0
51983650,53151853,0
53083674,53151853,1
52353373,53151858,0
51893782,53151858,0
52171485,53151858,0
52514193,53151871,1
52453575,53151876,0
51858489,53151904,1
52041373,53151932,1
52746456,53151932,1
52235103,53151966,0
52809677,53151975,1
51988864,53151994,0
52961711,53151994,0
52496514,53151995,0
52784918,53152009,1
51963299,53152009,1
52844322,53152009,1
52125813,53152009,1
52628563,53152009,1
52299415,53152021,0
52493759,53152021,1
52368745,53152090,1
52040015,53152090,0
52236047,53152090,0
53093828,53152153,0
52261388,53152164,0
53038402,53152164,0
52577112,53152165,1
52296910,53152215,0
52573929,53152223,1
52581497,53152223,1
52458750,53152224,0
52741094,53152224,0
51986753,53152224,0
52299125,53152260,0
52578221,53152260,0
51867768,53152308,0
52129172,53152308,0
52282815,53152315,1
52519791,53152334,0
51845824,53152334,0
52885746,53152335,0
52475746,53152335,0
52085976,53152380,1
52223031,53152384,0
52451731,53152384,1
53068275,53152385,0
51961360,53152385,1
52842754,53152390,0
53143838,53152390,0
52776977,53152397,1
52498748,53152409,0
53084619,53152451,0
52216453,53152472,1
52705643,53152487,0
52693027,53152508,0
51855118,53152563,1
52513160,53152563,1
51820895,53152597,1
52057537,53152610,0
51868800,53152612,0
52237880,53152612,0
52368761,53152618,1
52876158,53152636,1
52610147,53152659,0
52616094,53152659,1
52181929,53152665,1
52495610,53152672,0
53031279,53152672,1
51896571,53152672,1
51980769,53152679,1
52191857,53152679,0
53104317,53152691,1
52458934,53152694,0
53145001,53152717,0
53097079,53152717,0
52917679,53152734,0
53100082,53152744,1
52499453,53152788,1
52552163,53152791,1
52175009,53152791,1
52000255,53152817,0
52118220,53152817,0
51968199,53152829,0
52685174,53152849,1
52454566,53152849,1
52113842,53152875,1
52902697,53152875,1
53105033,53152889,1
51866502,53152889,1
52346267,53152898,0
52977094,53152898,1
51892114,53152902,0
51993574,53152917,0
52636588,53152917,0
52042546,53152931,1
52090760,53152931,0
52916394,53152931,0
53102174,53152933,0
52105896,53152959,0
52087630,53152969,1
52155591,53152969,0
52369585,53152984,1
51971980,53152984,1
52101736,53153006,0
53104920,53153018,1
52620962,53153018,1
51909252,53153019,0
53093757,53153052,0
51826236,53153052,0
52239079,53153052,0
51955783,53153060,1
52545629,53153060,0
52903945,53153063,0
52776964,53153076,0
52356824,53153076,0
52282984,53153079,1
52960330,53153079,0
53141301,53153091,1
53013020,53153091,1
52102468,53153091,0
52038405,53153091,1
52315922,53153112,1
52390832,53153136,1
52251902,53153136,1
53040882,53153136,0
52708223,53153136,1
52360192,53153136,1
52100050,53153136,1
52233844,53153215,1
52936796,53153220,1
52757831,53153224,1
52122599,53153224,0
52682697,53153250,0
53047951,53153283,0
52576114,53153283,1
52518757,53153285,0
52318926,53153291,0
53141273,53153291,0
52437508,53153310,0
52954190,53153310,1
52701959,53153310,1
52243768,53153353,0
53016144,53153382,0
52000700,53153383,0
52937391,53153408,0
52682088,53153441,0
52770279,53153449,0
53041921,53153477,1
52620160,53153477,1
51995537,53153482,1
52114427,53153482,0
51907891,53153482,1
52686864,53153482,1
52168489,53153513,0
52699414,53153513,0
51889797,53153522,0
52803429,53153546,0
51856659,53153550,1
52434893,53153555,0
52098493,53153555,1
52032751,53153556,0
52108451,53153574,1
52625483,53153586,0
52676273,53153591,0
52648477,53153605,0
52388222,53153637,0
51868886,53153650,1
52369137,53153651,0
52377549,53153651,1
52610873,53153651,0
52709159,53153672,0
52305141,53153672,1
52898277,53153672,0
52874571,53153673,1
52546067,53153673,0
52065070,53153686,0
52650787,53153686,0
52429578,53153709,1
52878723,53153709,1
52498641,53153709,0
52744317,53153734,1
52221790,53153734,1
52953828,53153826,0
52631771,53153826,0
52448387,53153830,0
52620160,53153866,1
52622957,53153866,1
51916359,53153869,0
52414619,53153869,0
52225680,53153871,1
52187091,53153925,0
52228769,53153925,1
52893303,53153928,1
52428104,53153931,1
52309056,53153936,0
52813252,53153936,1
52017879,53153942,0
52318113,53153942,0
52825287,53153944,1
53047179,53153945,0
52479862,53153945,1
52237138,53153951,1
52447861,53153951,0
52161833,53153951,1
51841438,53153951,0
53033857,53153975,0
52918753,53153975,1
52393773,53153996,0
52649490,53154055,1
52091375,53154086,0
52524496,53154093,1
52959014,53154093,1
52448762,53154093,1
51840561,53154093,1
51827152,53154093,1
52190721,53154093,1
52515926,53154093,1
51928347,53154115,0
52695771,53154115,0
52385115,53154115,1
52481625,53154115,1
52238926,53154129,1
52968194,53154129,0
52686115,53154137,1
52436899,53154137,1
52214382,53154137,1
52066433,53154137,1
52563773,53154137,0
51984903,53154137,0
52509070,53154137,1
51978083,53154137,1
51992807,53154137,1
52061589,53154137,1
52127018,53154137,1
52446320,53154137,1
52655163,53154137,1
52895452,53154137,1
52520109,53154137,1
52573083,53154137,0
52553256,53154137,1
52630223,53154137,1
52217110,53154137,1
52971450,53154140,0
52309104,53154140,1
52885842,53154160,0
52840563,53154162,1
53152385,53154162,0
51916250,53154162,0
51865234,53154162,1
52608198,53154162,1
52869278,53154198,0
52755078,53154202,0
52179284,53154202,1
51834446,53154226,0
52373537,53154250,1
52879756,53154252,0
52680335,53154254,0
52359732,53154307,1
52059834,53154307,1
52239838,53154307,1
52507091,53154337,1
52842183,53154337,0
52038100,53154354,0
52647744,53154354,0
51999046,53154363,1
52448976,53154369,0
52456473,53154404,0
53012773,53154406,0
52646791,53154406,0
53095058,53154406,0
52251015,53154434,0
51834639,53154434,1
51903316,53154434,1
52096187,53154434,1
52958451,53154444,1
51900917,53154504,0
53067937,53154505,1
52357010,53154522,1
53031962,53154582,0
52384211,53154587,0
52580906,53154587,1
52875336,53154590,0
53112617,53154603,0
52936167,53154615,1
52951665,53154615,1
52288748,53154634,0
52614814,53154640,1
52103316,53154653,0
52175456,53154684,0
52703386,53154686,1
52686511,53154710,1
52327197,53154710,0
52065558,53154743,1
53069286,53154750,0
52769771,53154764,0
52374032,53154774,0
52610749,53154776,0
53012048,53154776,0
52039002,53154815,0
53153591,53154815,0
52194999,53154842,1
52443702,53154842,1
51889892,53154843,1
52263157,53154855,1
51838771,53154867,0
52302428,53154896,1
52367294,53154919,0
52742465,53154919,0
52284027,53154922,1
53076307,53154928,0
51827246,53154929,1
52053475,53154929,0
52752079,53154929,1
52634208,53154929,1
53134637,53154947,1
53085040,53154947,1
53038446,53154947,1
52912932,53155070,0
52031403,53155070,0
52247272,53155070,0
52389062,53155078,1
52282127,53155085,1
52945028,53155103,0
52214170,53155124,1
52706068,53155124,1
52719655,53155124,1
53016609,53155124,1
52519155,53155124,1
51869886,53155137,0
52776938,53155137,1
52175076,53155137,1
52477584,53155137,1
53106641,53155158,0
52828165,53155174,1
52807608,53155174,0
52097695,53155207,0
52215705,53155227,0
52784887,53155239,0
